product_id,date,store_id,category,region,supplier_id,current_stock,daily_demand,lead_time_days,supplier_reliability_score,promotion_active,weather_impact,unit_price,stockout_risk_score,stockout_risk,inventory_days,reorder_point,inventory_value,potential_revenue_loss
P0083,2025-09-13,S006,Clothing,East,SUP039,163,14,14,0.83,1,0.13,418.57,0.248,Low,11.64,196,68226.91,13812.81
P0049,2025-09-14,S006,Home & Kitchen,South,SUP015,411,20,6,0.68,0,0.03,269.03,0.0,Low,20.55,120,110571.33,0.0
P0129,2025-09-14,S001,Grocery,East,SUP008,738,45,9,0.66,0,-0.21,341.88,0.0,Low,16.4,405,252307.44,0.0
P0013,2025-09-14,S017,Grocery,South,SUP034,431,29,6,0.85,0,0.11,133.22,0.0,Low,14.86,174,57417.82,0.0
P0070,2025-09-14,S002,Sports,South,SUP009,37,11,4,0.82,1,0.2,427.39,0.251,Medium,3.36,44,15813.43,2991.73
P0112,2025-09-14,S006,Clothing,West,SUP009,351,23,13,0.75,0,0.04,751.14,0.0,Low,15.26,299,263650.14,0.0
P0033,2025-09-14,S018,Beauty,South,SUP011,224,12,14,0.93,0,0.23,653.11,0.0,Low,18.67,168,146296.64,0.0
P0109,2025-09-14,S021,Beauty,West,SUP016,452,20,3,0.69,0,-0.24,169.31,0.0,Low,22.6,60,76528.12,0.0
P0123,2025-09-14,S024,Electronics,East,SUP029,119,15,14,0.79,0,-0.11,630.28,0.29,Medium,7.93,210,75003.32,57355.48
P0027,2025-09-14,S023,Clothing,North,SUP022,191,27,5,0.93,0,-0.08,837.88,0.0,Low,7.07,135,160035.08,0.0
P0134,2025-09-14,S013,Sports,East,SUP025,22,12,12,0.75,0,0.12,299.81,0.537,High,1.83,144,6595.82,36576.82
P0090,2025-09-14,S022,Electronics,North,SUP022,309,17,11,0.95,1,0.09,175.92,0.0,Low,18.18,187,54359.28,0.0
P0132,2025-09-14,S017,Sports,West,SUP012,466,26,14,0.7,1,-0.15,501.03,0.021,Low,17.92,364,233479.98,0.0
P0136,2025-09-14,S018,Clothing,West,SUP016,673,32,9,0.82,1,0.12,79.89,0.0,Low,21.03,288,53765.97,0.0
P0072,2025-09-14,S007,Electronics,East,SUP010,70,24,11,0.95,1,-0.19,486.35,0.515,High,2.92,264,34044.5,94351.9
P0068,2025-09-14,S001,Clothing,West,SUP039,669,32,14,0.92,0,-0.17,703.14,0.0,Low,20.91,448,470400.66,0.0
P0037,2025-09-14,S006,Clothing,North,SUP027,249,23,7,0.91,0,-0.25,720.08,0.0,Low,10.83,161,179299.92,0.0
P0116,2025-09-14,S002,Beauty,West,SUP006,600,25,14,0.93,0,-0.24,174.8,0.0,Low,24.0,350,104880.0,0.0
P0166,2025-09-14,S024,Grocery,West,SUP004,495,30,7,0.74,1,0.11,186.27,0.0,Low,16.5,210,92203.65,0.0
P0065,2025-09-14,S007,Grocery,South,SUP040,920,58,6,0.91,0,-0.1,377.31,0.0,Low,15.86,348,347125.2,0.0
P0071,2025-09-14,S010,Electronics,North,SUP034,23,11,7,0.85,0,-0.12,289.3,0.418,Medium,2.09,77,6653.9,15622.2
P0078,2025-09-15,S015,Grocery,South,SUP011,544,41,10,0.74,0,-0.24,51.65,0.0,Low,13.27,410,28097.6,0.0
P0033,2025-09-15,S027,Sports,East,SUP001,200,10,4,0.76,0,0.01,326.92,0.0,Low,20.0,40,65384.0,0.0
P0003,2025-09-15,S008,Electronics,North,SUP032,187,8,11,0.85,0,-0.08,153.81,0.0,Low,23.38,88,28762.47,0.0
P0008,2025-09-15,S025,Grocery,North,SUP016,318,37,11,0.8,0,0.24,822.93,0.194,Low,8.59,407,261691.74,73240.77
P0010,2025-09-15,S010,Electronics,North,SUP034,107,23,4,0.69,1,-0.18,259.92,0.089,Low,4.65,92,27811.44,0.0
P0115,2025-09-15,S003,Electronics,South,SUP007,61,18,11,0.81,0,0.03,715.28,0.429,Medium,3.39,198,43632.08,97993.36
P0020,2025-09-15,S016,Clothing,West,SUP014,96,14,10,0.89,0,0.07,499.86,0.206,Low,6.86,140,47986.56,21993.84
P0019,2025-09-15,S011,Grocery,South,SUP018,41,22,10,0.78,0,-0.17,719.41,0.5,High,1.86,220,29495.81,128774.39
P0029,2025-09-15,S003,Grocery,South,SUP026,566,23,11,0.69,0,0.02,483.27,0.0,Low,24.61,253,273530.82,0.0
P0133,2025-09-15,S016,Clothing,East,SUP013,669,28,7,0.69,0,-0.12,105.53,0.0,Low,23.89,196,70599.57,0.0
P0087,2025-09-15,S015,Sports,South,SUP003,186,8,4,0.73,0,-0.24,528.81,0.0,Low,23.25,32,98358.66,0.0
P0156,2025-09-15,S016,Home & Kitchen,South,SUP025,1019,43,2,0.88,1,-0.15,299.13,0.0,Low,23.7,86,304813.47,0.0
P0039,2025-09-15,S003,Sports,North,SUP004,333,16,14,0.84,1,0.19,551.61,0.0,Low,20.81,224,183686.13,0.0
P0200,2025-09-15,S018,Electronics,South,SUP001,43,10,6,0.95,0,-0.07,539.33,0.166,Low,4.3,60,23191.19,9168.61
P0177,2025-09-15,S029,Grocery,South,SUP005,410,32,11,0.81,0,0.03,399.2,0.0,Low,12.81,352,163672.0,0.0
P0068,2025-09-15,S025,Home & Kitchen,South,SUP016,167,19,6,0.73,0,0.05,45.74,0.0,Low,8.79,114,7638.58,0.0
P0093,2025-09-16,S018,Grocery,East,SUP024,504,53,3,0.82,0,0.04,444.47,0.0,Low,9.51,159,224012.88,0.0
P0176,2025-09-16,S008,Beauty,West,SUP017,400,24,8,0.81,0,0.02,482.57,0.0,Low,16.67,192,193028.0,0.0
P0091,2025-09-16,S015,Clothing,East,SUP026,262,30,14,0.79,0,0.11,731.48,0.27,Medium,8.73,420,191647.76,115573.84
P0077,2025-09-16,S015,Clothing,East,SUP020,456,28,2,0.85,0,0.08,446.65,0.0,Low,16.29,56,203672.4,0.0
P0166,2025-09-16,S015,Beauty,North,SUP014,102,16,4,0.92,0,-0.04,559.63,0.0,Low,6.38,64,57082.26,0.0
P0024,2025-09-16,S010,Electronics,North,SUP022,359,15,9,0.68,0,0.02,465.24,0.0,Low,23.93,135,167021.16,0.0
P0166,2025-09-16,S005,Electronics,West,SUP019,120,17,2,0.94,1,-0.08,121.91,0.0,Low,7.06,34,14629.2,0.0
P0102,2025-09-16,S006,Beauty,North,SUP035,167,12,14,0.85,0,0.02,496.77,0.043,Low,13.92,168,82960.59,496.77
P0035,2025-09-16,S009,Beauty,South,SUP023,242,15,11,0.73,0,-0.18,640.83,0.0,Low,16.13,165,155080.86,0.0
P0113,2025-09-16,S021,Grocery,North,SUP012,108,47,14,0.66,0,0.23,755.46,0.567,High,2.3,658,81589.68,415503.0
P0146,2025-09-16,S028,Sports,East,SUP016,215,15,9,0.98,0,-0.11,678.81,0.0,Low,14.33,135,145944.15,0.0
P0102,2025-09-16,S019,Sports,North,SUP034,262,23,5,0.78,0,-0.25,127.12,0.0,Low,11.39,115,33305.44,0.0
P0095,2025-09-16,S002,Grocery,North,SUP002,237,46,6,0.75,0,0.19,572.03,0.159,Low,5.15,276,135571.11,22309.17
P0171,2025-09-16,S002,Sports,West,SUP037,326,20,12,0.7,0,0.04,367.96,0.0,Low,16.3,240,119954.96,0.0
P0192,2025-09-16,S012,Home & Kitchen,East,SUP033,587,29,9,0.72,0,0.23,119.96,0.0,Low,20.24,261,70416.52,0.0
P0107,2025-09-16,S020,Beauty,East,SUP009,329,15,6,0.86,0,-0.1,631.92,0.0,Low,21.93,90,207901.68,0.0
P0004,2025-09-16,S013,Clothing,West,SUP030,440,22,7,0.81,0,-0.0,505.95,0.0,Low,20.0,154,222618.0,0.0
P0200,2025-09-16,S012,Grocery,West,SUP038,441,21,3,0.85,0,0.19,685.01,0.0,Low,21.0,63,302089.41,0.0
P0169,2025-09-16,S002,Electronics,North,SUP012,613,34,13,0.98,1,0.13,891.42,0.0,Low,18.03,442,546440.46,0.0
P0107,2025-09-16,S018,Electronics,East,SUP015,78,7,14,0.86,0,-0.08,186.77,0.146,Low,11.14,98,14568.06,3735.4
P0139,2025-09-16,S017,Electronics,North,SUP034,412,18,10,0.77,0,-0.12,573.55,0.0,Low,22.89,180,236302.6,0.0
P0183,2025-09-17,S018,Electronics,East,SUP016,36,6,8,0.95,0,0.15,540.17,0.162,Low,6.0,48,19446.12,6482.04
P0116,2025-09-17,S025,Electronics,South,SUP027,438,18,2,0.83,0,0.21,68.48,0.0,Low,24.33,36,29994.24,0.0
P0189,2025-09-17,S004,Grocery,South,SUP025,478,26,12,0.66,0,0.08,758.01,0.0,Low,18.38,312,362328.78,0.0
P0087,2025-09-17,S020,Home & Kitchen,East,SUP002,435,24,3,0.67,0,-0.2,53.73,0.0,Low,18.12,72,23372.55,0.0
P0029,2025-09-17,S003,Clothing,North,SUP026,153,11,5,0.68,0,0.14,576.87,0.0,Low,13.91,55,88261.11,0.0
P0131,2025-09-17,S014,Sports,West,SUP006,238,10,9,0.8,0,0.01,839.13,0.0,Low,23.8,90,199712.94,0.0
P0073,2025-09-17,S016,Grocery,West,SUP011,1211,52,3,0.74,0,0.05,462.92,0.0,Low,23.29,156,560596.12,0.0
P0052,2025-09-17,S008,Electronics,South,SUP031,126,7,4,0.97,0,-0.07,79.6,0.0,Low,18.0,28,10029.6,0.0
P0125,2025-09-17,S016,Clothing,North,SUP025,327,19,9,0.94,0,0.06,51.68,0.0,Low,17.21,171,16899.36,0.0
P0004,2025-09-17,S016,Electronics,East,SUP039,490,20,8,0.96,0,-0.11,673.68,0.0,Low,24.5,160,330103.2,0.0
P0070,2025-09-17,S013,Beauty,East,SUP025,415,29,11,0.72,0,-0.04,766.45,0.0,Low,14.31,319,318076.75,0.0
P0189,2025-09-17,S005,Electronics,West,SUP023,275,11,4,0.7,0,-0.02,753.09,0.0,Low,25.0,44,207099.75,0.0
P0077,2025-09-17,S004,Home & Kitchen,North,SUP005,261,11,11,0.71,0,-0.1,579.42,0.0,Low,23.73,121,151228.62,0.0
P0034,2025-09-17,S018,Home & Kitchen,West,SUP015,77,19,4,0.83,0,0.04,445.07,0.039,Low,4.05,76,34270.39,0.0
P0181,2025-09-17,S015,Sports,North,SUP038,152,13,10,0.67,0,0.25,478.17,0.015,Low,11.69,130,72681.84,0.0
P0159,2025-09-17,S028,Electronics,West,SUP026,67,16,13,0.8,1,-0.2,721.45,0.521,High,4.19,208,48337.15,101724.45
P0131,2025-09-17,S019,Clothing,East,SUP029,24,14,7,0.87,0,0.01,236.1,0.445,Medium,1.71,98,5666.4,17471.4
P0101,2025-09-17,S021,Electronics,West,SUP016,126,6,11,0.95,0,0.1,246.27,0.0,Low,21.0,66,31030.02,0.0
P0143,2025-09-17,S017,Clothing,East,SUP034,691,34,5,0.87,1,-0.08,597.26,0.0,Low,20.32,170,412706.66,0.0
P0070,2025-09-17,S006,Clothing,East,SUP015,264,24,5,0.8,0,-0.13,543.94,0.0,Low,11.0,120,143600.16,0.0
P0066,2025-09-17,S007,Clothing,South,SUP038,182,28,14,0.91,1,0.09,92.76,0.425,Medium,6.5,392,16882.32,19479.6
P0094,2025-09-17,S023,Home & Kitchen,East,SUP005,76,16,10,0.97,0,0.07,725.09,0.301,Medium,4.75,160,55106.84,60907.56
P0007,2025-09-17,S029,Sports,North,SUP004,36,20,3,0.67,0,-0.15,49.11,0.299,Medium,1.8,60,1767.96,1178.64
P0176,2025-09-17,S007,Beauty,East,SUP013,209,14,8,0.85,0,0.02,86.13,0.0,Low,14.93,112,18001.17,0.0
P0055,2025-09-18,S012,Sports,South,SUP010,226,19,6,0.96,0,0.17,663.97,0.0,Low,11.89,114,150057.22,0.0
P0128,2025-09-18,S027,Sports,North,SUP015,206,17,12,0.86,0,0.23,650.49,0.053,Low,12.12,204,134000.94,0.0
P0060,2025-09-18,S015,Beauty,West,SUP008,143,12,5,0.7,0,0.16,172.32,0.0,Low,11.92,60,24641.76,0.0
P0072,2025-09-18,S025,Home & Kitchen,South,SUP012,86,20,12,0.73,0,-0.02,875.17,0.419,Medium,4.3,240,75264.62,134776.18
P0081,2025-09-18,S011,Clothing,West,SUP039,334,28,8,0.92,0,-0.21,59.89,0.0,Low,11.93,224,20003.26,0.0
P0114,2025-09-18,S001,Sports,East,SUP013,748,32,2,0.8,1,0.11,501.58,0.0,Low,23.38,64,375181.84,0.0
P0127,2025-09-18,S019,Home & Kitchen,West,SUP001,77,12,14,0.77,0,-0.04,367.87,0.354,Medium,6.42,168,28325.99,33476.17
P0070,2025-09-18,S001,Grocery,West,SUP037,817,55,12,0.83,0,-0.14,594.24,0.0,Low,14.85,660,485494.08,0.0
P0033,2025-09-18,S030,Electronics,South,SUP008,700,29,8,0.69,1,0.12,155.24,0.0,Low,24.14,232,108668.0,0.0
P0038,2025-09-18,S010,Home & Kitchen,West,SUP013,70,12,7,0.69,0,-0.08,770.99,0.168,Low,5.83,84,53969.3,10793.86
P0184,2025-09-18,S009,Sports,South,SUP013,252,12,3,0.85,0,,650.87,0.0,Low,21.0,36,164019.24,0.0
P0005,2025-09-18,S014,Sports,East,SUP032,223,12,14,0.72,1,-0.11,778.94,0.0,Low,18.58,168,173703.62,0.0
P0082,2025-09-18,S023,Clothing,North,SUP039,237,17,12,0.74,0,-0.09,123.35,0.0,Low,13.94,204,29233.95,0.0
P0029,2025-09-18,S003,Beauty,North,SUP004,391,34,8,0.94,0,-0.08,769.57,0.0,Low,11.5,272,300901.87,0.0
P0088,2025-09-18,S029,Grocery,North,SUP014,225,38,12,0.95,0,0.06,373.15,0.297,Medium,5.92,456,83958.75,86197.65
P0189,2025-09-18,S011,Beauty,West,SUP034,182,20,8,0.9,0,0.18,866.53,0.0,Low,9.1,160,157708.46,0.0
P0047,2025-09-18,S016,Sports,East,SUP017,349,20,9,0.91,1,0.09,641.36,0.0,Low,17.45,180,223834.64,0.0
P0056,2025-09-18,S019,Home & Kitchen,South,SUP028,218,17,8,0.92,0,0.05,815.86,0.0,Low,12.82,136,177857.48,0.0
P0008,2025-09-18,S004,Clothing,East,SUP037,20,25,14,0.69,0,-0.05,212.93,0.595,High,0.8,350,4258.6,70266.9
P0200,2025-09-19,S014,Beauty,West,SUP027,83,24,4,0.87,0,0.01,38.25,0.107,Low,3.46,96,3174.75,497.25
P0122,2025-09-19,S027,Grocery,East,SUP018,491,46,7,0.81,0,-0.15,13.19,0.0,Low,10.67,322,6476.29,0.0
P0076,2025-09-19,S017,Clothing,South,SUP025,383,21,12,0.86,0,0.19,90.72,0.0,Low,18.24,252,34745.76,0.0
P0126,2025-09-19,S025,Beauty,North,SUP019,485,23,12,0.94,0,0.01,791.9,0.0,Low,21.09,276,384071.5,0.0
P0016,2025-09-19,S015,Grocery,West,SUP016,488,30,5,0.89,0,-0.2,680.11,0.0,Low,16.27,150,331893.68,0.0
P0011,2025-09-19,S014,Sports,South,SUP018,370,20,7,0.8,0,-0.13,672.16,0.0,Low,18.5,140,248699.2,0.0
P0178,2025-09-19,S019,Sports,South,SUP011,202,18,5,0.88,0,0.16,79.42,0.0,Low,11.22,90,16042.84,0.0
P0082,2025-09-19,S022,Electronics,East,SUP027,16,17,5,0.93,0,-0.03,215.29,0.459,Medium,0.94,85,3444.64,14855.01
P0040,2025-09-19,S017,Beauty,North,SUP032,287,12,2,0.82,0,0.21,639.89,0.0,Low,23.92,24,183648.43,0.0
P0058,2025-09-19,S018,Electronics,North,SUP027,81,12,11,0.86,0,-0.01,572.58,0.246,Low,6.75,132,46378.98,29201.58
P0181,2025-09-19,S020,Home & Kitchen,East,SUP030,17,11,4,0.88,0,-0.17,431.44,0.36,Medium,1.55,44,7334.48,11648.88
P0081,2025-09-19,S024,Beauty,East,SUP033,244,30,7,0.73,1,-0.04,123.75,0.079,Low,8.13,210,30195.0,0.0
P0106,2025-09-19,S011,Beauty,North,SUP009,11,18,5,0.99,0,0.16,672.14,0.496,Medium,0.61,90,7393.54,53099.06
P0191,2025-09-19,S003,Beauty,North,SUP029,106,30,8,0.91,0,0.17,420.41,0.345,Medium,3.53,240,44563.46,56334.94
P0045,2025-09-19,S015,Clothing,North,SUP019,185,20,8,0.68,0,0.19,314.6,0.014,Low,9.25,160,58201.0,0.0
P0192,2025-09-19,S014,Clothing,East,SUP014,144,22,10,0.66,1,0.24,729.92,0.398,Medium,6.55,220,105108.48,55473.92
P0085,2025-09-20,S014,Grocery,West,SUP031,1024,46,12,0.78,1,0.23,254.07,0.0,Low,22.26,552,260167.68,0.0
P0037,2025-09-20,S010,Clothing,North,SUP007,149,27,3,0.88,0,0.12,526.25,0.0,Low,5.52,81,78411.25,0.0
P0030,2025-09-20,S002,Sports,West,SUP007,241,13,3,0.97,0,0.25,108.78,0.0,Low,18.54,39,26215.98,0.0
P0039,2025-09-20,S011,Electronics,West,SUP039,16,9,6,0.67,0,0.12,863.04,0.475,Medium,1.78,54,13808.64,32795.52
P0050,2025-09-20,S014,Sports,North,SUP023,119,8,14,0.79,0,-0.12,297.92,0.018,Low,14.88,112,35452.48,0.0
P0136,2025-09-20,S013,Beauty,South,SUP010,275,19,12,0.75,0,0.02,368.41,0.0,Low,14.47,228,101312.75,0.0
P0047,2025-09-20,S005,Electronics,North,SUP033,178,12,10,0.8,0,0.06,609.21,0.0,Low,14.83,120,108439.38,0.0
P0109,2025-09-20,S009,Home & Kitchen,West,SUP028,219,11,12,0.9,0,0.14,94.96,0.0,Low,19.91,132,20796.24,0.0
P0131,2025-09-20,S014,Home & Kitchen,West,SUP030,241,17,2,0.75,0,0.2,83.54,0.0,Low,14.18,34,20133.14,0.0
P0124,2025-09-20,S008,Grocery,West,SUP001,1360,56,8,0.66,0,0.03,56.78,0.0,Low,24.29,448,77220.8,0.0
P0088,2025-09-20,S026,Electronics,West,SUP018,325,23,2,0.91,1,0.2,126.76,0.0,Low,14.13,46,41197.0,0.0
P0046,2025-09-20,S018,Grocery,North,SUP009,169,41,7,0.9,1,-0.04,463.59,0.35,Medium,4.12,287,78346.71,54703.62
P0146,2025-09-20,S017,Sports,South,SUP036,327,17,10,0.76,1,0.24,177.35,0.0,Low,19.24,170,57993.45,0.0
P0045,2025-09-20,S026,Electronics,East,SUP028,383,19,12,0.69,0,-0.25,653.14,0.0,Low,20.16,228,250152.62,0.0
P0168,2025-09-20,S011,Clothing,North,SUP026,592,55,6,0.83,1,0.11,451.6,0.0,Low,10.76,330,267347.2,0.0
P0005,2025-09-21,S029,Sports,North,SUP025,185,18,9,0.94,0,-0.04,508.85,0.0,Low,10.28,162,94137.25,0.0
P0090,2025-09-21,S021,Electronics,East,SUP021,258,16,4,0.81,0,-0.02,381.69,0.0,Low,16.12,64,98476.02,0.0
P0038,2025-09-21,S004,Electronics,South,SUP028,95,12,14,0.84,0,0.19,732.28,0.297,Medium,7.92,168,69566.6,53456.44
P0144,2025-09-21,S013,Beauty,West,SUP023,639,30,13,0.88,0,-0.08,279.52,0.0,Low,21.3,390,178613.28,0.0
P0189,2025-09-21,S026,Home & Kitchen,North,SUP005,307,16,13,0.68,0,0.08,762.16,0.0,Low,19.19,208,233983.12,0.0
P0002,2025-09-21,S001,Home & Kitchen,North,SUP027,147,17,13,0.71,0,0.16,795.76,0.272,Medium,8.65,221,116976.72,58886.24
P0057,2025-09-21,S012,Electronics,South,SUP038,336,18,4,0.7,0,0.2,382.94,0.0,Low,18.67,72,128667.84,0.0
P0066,2025-09-21,S006,Clothing,West,SUP039,487,23,3,0.83,1,-0.07,311.54,0.0,Low,21.17,69,151719.98,0.0
P0029,2025-09-21,S003,Sports,East,SUP014,157,27,6,0.95,1,0.24,798.72,0.153,Low,5.81,162,125399.04,3993.6
P0091,2025-09-21,S012,Beauty,North,SUP007,102,18,4,0.8,0,0.13,686.62,0.0,Low,5.67,72,70035.24,0.0
P0114,2025-09-21,S008,Beauty,West,SUP009,433,21,5,0.88,0,0.21,661.84,0.0,Low,20.62,105,286576.72,0.0
P0077,2025-09-21,S024,Electronics,West,SUP001,391,18,9,0.89,0,-0.01,452.83,0.0,Low,21.72,162,177056.53,0.0
P0078,2025-09-21,S005,Beauty,South,SUP019,269,27,9,0.86,0,0.18,893.46,0.0,Low,9.96,243,240340.74,0.0
P0138,2025-09-21,S005,Beauty,South,SUP017,725,34,8,0.75,1,0.01,198.5,0.0,Low,21.32,272,143912.5,0.0
P0175,2025-09-21,S024,Home & Kitchen,West,SUP036,483,26,3,0.8,0,0.21,222.12,0.0,Low,18.58,78,107283.96,0.0
P0026,2025-09-21,S015,Beauty,South,SUP040,504,24,14,0.72,1,-0.03,879.84,0.0,Low,21.0,336,443439.36,0.0
P0056,2025-09-21,S008,Grocery,West,SUP008,376,38,12,0.86,1,0.19,887.99,0.25,Medium,9.89,456,333884.24,71039.2
P0058,2025-09-22,S004,Clothing,West,SUP037,536,27,8,0.69,0,-0.02,562.7,0.0,Low,19.85,216,301607.2,0.0
P0063,2025-09-22,S017,Home & Kitchen,North,SUP020,143,13,3,0.75,1,-0.25,558.04,0.0,Low,11.0,39,79799.72,0.0
P0038,2025-09-22,S028,Electronics,East,SUP009,155,9,10,0.9,0,0.01,381.2,0.0,Low,17.22,90,59086.0,0.0
P0072,2025-09-22,S024,Beauty,North,SUP027,247,37,4,0.84,0,-0.12,506.19,0.0,Low,6.68,148,125028.93,0.0
P0139,2025-09-22,S027,Electronics,East,SUP026,30,8,5,0.66,0,0.2,651.13,0.239,Low,3.75,40,19533.9,6511.3
P0011,2025-09-22,S021,Grocery,East,SUP034,406,20,5,0.71,0,0.05,306.76,0.0,Low,20.3,100,124544.56,0.0
P0048,2025-09-22,S011,Grocery,East,SUP004,611,58,2,0.88,0,0.1,758.38,0.0,Low,10.53,116,463370.18,0.0
P0152,2025-09-22,S010,Home & Kitchen,West,SUP004,151,21,11,0.71,1,-0.02,651.62,0.362,Medium,7.19,231,98394.62,52129.6
P0121,2025-09-22,S018,Sports,West,SUP002,692,28,2,,1,0.24,37.21,0.0,Low,24.71,56,25749.32,0.0
P0023,2025-09-22,S023,Beauty,East,SUP015,232,30,12,0.75,0,0.01,673.99,0.259,Medium,7.73,360,156365.68,86270.72
P0022,2025-09-22,S030,Clothing,East,SUP021,442,19,4,0.92,0,-0.1,120.14,0.0,Low,23.26,76,53101.88,0.0
P0048,2025-09-22,S005,Sports,East,SUP020,23,11,5,0.95,0,0.2,324.42,0.347,Medium,2.09,55,7461.66,10381.44
P0071,2025-09-22,S021,Home & Kitchen,South,SUP003,241,26,14,0.87,0,0.1,172.98,0.228,Low,9.27,364,41688.18,21276.54
P0063,2025-09-22,S007,Electronics,West,SUP023,195,14,10,0.91,1,-0.08,482.76,0.0,Low,13.93,140,94138.2,0.0
P0023,2025-09-22,S023,Grocery,North,SUP028,783,55,6,0.92,0,-0.14,327.45,0.0,Low,14.24,330,256393.35,0.0
P0032,2025-09-22,S002,Electronics,East,SUP013,92,11,3,0.8,0,-0.18,34.71,0.0,Low,8.36,33,3193.32,0.0
P0128,2025-09-22,S008,Sports,South,SUP040,81,7,12,0.65,0,0.21,468.08,0.128,Low,11.57,84,37914.48,1404.24
P0196,2025-09-22,S012,Electronics,West,SUP010,34,13,8,0.78,0,0.14,25.31,0.436,Medium,2.62,104,860.54,1771.7
P0065,2025-09-22,S026,Electronics,West,SUP028,191,11,13,0.93,0,0.17,400.32,0.0,Low,17.36,143,76461.12,0.0
P0047,2025-09-22,S004,Clothing,South,SUP005,413,23,8,0.71,0,-0.18,664.49,0.0,Low,17.96,184,274434.37,0.0
P0016,2025-09-22,S003,Grocery,South,SUP007,190,29,2,0.7,1,-0.01,294.59,0.0,Low,6.55,58,55972.1,0.0
P0153,2025-09-22,S019,Home & Kitchen,West,SUP023,401,20,13,0.82,0,-0.22,862.6,0.0,Low,20.05,260,345902.6,0.0
P0030,2025-09-23,S013,Beauty,East,SUP034,277,12,8,0.88,0,0.02,775.25,0.0,Low,23.08,96,214744.25,0.0
P0015,2025-09-23,S019,Electronics,West,SUP009,393,16,4,,0,-0.11,585.12,0.0,Low,24.56,64,229952.16,0.0
P0044,2025-09-23,S028,Electronics,West,SUP025,353,18,12,0.83,0,0.13,305.54,0.0,Low,19.61,216,107855.62,0.0
P0001,2025-09-23,S024,Sports,East,SUP004,190,14,14,0.98,0,-0.02,556.96,0.022,Low,13.57,196,105822.4,3341.76
P0143,2025-09-23,S028,Grocery,North,SUP027,87,28,4,0.84,0,-0.14,877.16,0.162,Low,3.11,112,76312.92,21929.0
P0022,2025-09-23,S021,Grocery,West,SUP012,1285,52,11,0.76,0,-0.02,746.83,0.0,Low,24.71,572,959676.55,0.0
P0104,2025-09-23,S023,Grocery,South,SUP008,95,47,10,0.78,1,0.09,153.37,0.602,High,2.02,470,14570.15,57513.75
P0064,2025-09-23,S029,Grocery,South,SUP010,235,49,4,0.83,0,0.19,179.07,0.0,Low,4.8,196,42081.45,0.0
P0196,2025-09-23,S007,Grocery,East,SUP028,498,40,11,0.98,0,-0.12,62.89,0.0,Low,12.45,440,31319.22,0.0
P0064,2025-09-23,S007,Grocery,East,SUP007,60,45,8,0.97,0,-0.16,223.98,0.465,Medium,1.33,360,13438.8,67194.0
P0112,2025-09-23,S016,Sports,East,SUP038,61,20,4,0.69,0,0.11,213.32,0.218,Low,3.05,80,13012.52,4053.08
P0173,2025-09-23,S018,Beauty,East,SUP031,474,33,7,0.94,0,0.06,792.29,0.0,Low,14.36,231,375545.46,0.0
P0142,2025-09-23,S026,Sports,North,SUP023,458,28,13,0.78,1,0.08,243.0,0.021,Low,16.36,364,111294.0,0.0
P0133,2025-09-23,S020,Home & Kitchen,East,SUP040,76,28,5,0.83,1,0.18,703.99,0.41,Medium,2.71,140,53503.24,45055.36
P0042,2025-09-23,S017,Home & Kitchen,West,SUP033,871,47,8,0.91,1,0.17,441.66,0.0,Low,18.53,376,384685.86,0.0
P0129,2025-09-23,S014,Beauty,West,SUP007,338,29,8,0.73,1,0.21,612.25,0.0,Low,11.66,232,206940.5,0.0
P0144,2025-09-23,S004,Clothing,North,SUP031,814,34,7,0.86,0,0.01,710.7,0.0,Low,23.94,238,578509.8,0.0
P0154,2025-09-23,S009,Grocery,East,SUP031,521,52,3,0.77,0,0.06,40.72,0.0,Low,10.02,156,21215.12,0.0
P0185,2025-09-23,S020,Clothing,South,SUP025,251,23,5,0.84,0,-0.06,472.98,0.0,Low,10.91,115,118717.98,0.0
P0006,2025-09-23,S011,Home & Kitchen,South,SUP032,160,22,14,,1,0.1,458.33,0.381,Medium,7.27,308,73332.8,67832.84
P0180,2025-09-24,S013,Home & Kitchen,North,SUP030,542,24,14,0.69,0,-0.11,522.04,0.0,Low,22.58,336,282945.68,0.0
P0140,2025-09-24,S021,Sports,West,SUP032,68,26,9,0.78,1,-0.13,375.95,0.544,High,2.62,234,25564.6,62407.7
P0103,2025-09-24,S027,Beauty,East,SUP039,347,20,3,0.89,0,-0.03,251.16,0.0,Low,17.35,60,87152.52,0.0
P0042,2025-09-24,S011,Clothing,West,SUP030,956,41,10,0.67,1,0.25,401.0,0.0,Low,23.32,410,383356.0,0.0
P0116,2025-09-24,S013,Sports,South,SUP016,185,25,4,0.89,0,-0.04,74.94,0.0,Low,7.4,100,13863.9,0.0
P0038,2025-09-24,S006,Beauty,North,SUP027,303,19,11,0.94,1,-0.2,348.51,0.0,Low,15.95,209,105598.53,0.0
P0013,2025-09-24,S024,Sports,North,SUP013,149,15,11,0.98,0,-0.03,664.3,0.058,Low,9.93,165,98980.7,10628.8
P0174,2025-09-24,S024,Clothing,North,SUP007,486,40,13,0.87,1,0.11,375.05,0.179,Low,12.15,520,182274.3,12751.7
P0037,2025-09-24,S011,Grocery,South,SUP010,697,28,4,0.89,1,0.18,880.62,0.0,Low,24.89,112,613792.14,0.0
